Product_Supermarket_Identifier,Product_Supermarket_Sales
FDV14_CHUKWUDI049,3544.4657511453843
FDV15_CHUKWUDI017,4857.574375436758
FDV15_CHUKWUDI018,2445.7843931047246
FDV15_CHUKWUDI019,-378.63723982311785
FDV15_CHUKWUDI027,7226.755225705681
FDV16_CHUKWUDI017,2431.2355291487183
FDV16_CHUKWUDI018,-1455.5530337071978
FDV16_CHUKWUDI019,-1423.3156348081538
FDV16_CHUKWUDI035,761.1801740247756
FDV16_CHUKWUDI046,1730.9268002233002
FDV16_CHUKWUDI049,1204.3657478842651
FDV20_CHUKWUDI027,8890.392680198303
FDV21_CHUKWUDI027,8318.913115274394
FDV23_CHUKWUDI027,8495.289922587574
FDV23_CHUKWUDI035,4307.2003307048
FDV23_CHUKWUDI045,4867.673461849452
FDV25_CHUKWUDI013,8306.150743738282
FDV25_CHUKWUDI018,9707.519601740176
FDV26_CHUKWUDI013,7450.948425153736
FDV26_CHUKWUDI046,8173.426183365402
FDV27_CHUKWUDI017,4672.157069545821
FDV27_CHUKWUDI019,-366.57519226381555
FDV27_CHUKWUDI045,3827.821609100676
FDV28_CHUKWUDI017,2650.616746970685
FDV28_CHUKWUDI018,-1525.1314177133609
FDV28_CHUKWUDI027,3047.9706295782235
FDV28_CHUKWUDI035,554.9101139557315
FDV28_CHUKWUDI046,1606.8235594729194
FDV31_CHUKWUDI010,1718.2214509686455
FDV32_CHUKWUDI017,3439.809841229813
FDV32_CHUKWUDI018,183.07266414980404
FDV32_CHUKWUDI019,-1024.9179759441176
FDV32_CHUKWUDI035,1730.6400044348557
FDV32_CHUKWUDI045,3035.9723019580124
FDV32_CHUKWUDI049,2239.131402064115
FDV33_CHUKWUDI018,12014.16027669562
FDV33_CHUKWUDI046,10683.67311658978
FDV33_CHUKWUDI049,11353.879468315165
FDV34_CHUKWUDI018,1214.9928759356262
FDV34_CHUKWUDI045,3394.1263166386634
FDV34_CHUKWUDI049,3018.0725210596574
FDV36_CHUKWUDI027,8779.39803433267
FDV36_CHUKWUDI045,5146.461122835055
FDV37_CHUKWUDI010,2168.6944845537655
FDV37_CHUKWUDI013,7498.710134952911
FDV38_CHUKWUDI017,3009.9215898398543
FDV38_CHUKWUDI018,-301.38010426517576
FDV38_CHUKWUDI019,-1216.373048885609
FDV38_CHUKWUDI027,4281.896488428116
FDV38_CHUKWUDI035,1474.2353144414956
FDV38_CHUKWUDI045,2678.0910885087214
FDV38_CHUKWUDI049,1950.787186809117
FDV39_CHUKWUDI013,7474.286696215626
FDV39_CHUKWUDI046,8507.982829256332
FDV40_CHUKWUDI017,3952.858265328221
FDV40_CHUKWUDI035,2389.947545812116
FDV40_CHUKWUDI045,3272.8467549816705
FDV40_CHUKWUDI046,3293.5566139068687
FDV43_CHUKWUDI017,2738.1851580220973
FDV43_CHUKWUDI027,3651.555162594188
FDV43_CHUKWUDI049,1595.523123604944
FDV44_CHUKWUDI013,7356.3136892484035
FDV45_CHUKWUDI013,7126.881674732082
FDV47_CHUKWUDI017,4298.04830307886
FDV47_CHUKWUDI018,1577.7449286308838
FDV47_CHUKWUDI019,-622.6518424111418
FDV47_CHUKWUDI035,2682.731426946004
FDV47_CHUKWUDI049,3436.5690000402974
FDV48_CHUKWUDI017,4149.666253555799
FDV48_CHUKWUDI018,1225.8267253783997
FDV48_CHUKWUDI027,5832.713032349129
FDV48_CHUKWUDI049,3184.3713311777683
FDV49_CHUKWUDI018,12256.320871108095
FDV49_CHUKWUDI027,16917.00179370155
FDV49_CHUKWUDI035,9992.346670164377
FDV49_CHUKWUDI045,10008.825026556617
FDV49_CHUKWUDI046,10749.028484158101
FDV49_CHUKWUDI049,11447.16883927572
FDV52_CHUKWUDI045,4810.356970192399
FDV56_CHUKWUDI027,7700.948300036835
FDV56_CHUKWUDI045,4674.240168736898
FDV57_CHUKWUDI013,6974.827146238997
FDV59_CHUKWUDI010,2472.5243400081526
FDV59_CHUKWUDI018,9756.774458375061
FDV59_CHUKWUDI046,8961.611277013551
FDV60_CHUKWUDI010,2088.2659063836327
FDV60_CHUKWUDI013,7616.196278801537
FDW02_CHUKWUDI027,8718.58024120715
FDW02_CHUKWUDI045,5170.745418081991
FDW03_CHUKWUDI035,3754.250371977454
FDW04_CHUKWUDI027,9187.803677041782
FDW07_CHUKWUDI017,4423.3980209144065
FDW07_CHUKWUDI027,6428.685775491991
FDW07_CHUKWUDI045,3648.3367799151456
FDW07_CHUKWUDI046,3794.1618903892813
FDW08_CHUKWUDI027,7460.79050689179
FDW09_CHUKWUDI017,4286.61971725279
FDW09_CHUKWUDI027,6132.288568087155
FDW09_CHUKWUDI045,3613.5460766281467
FDW09_CHUKWUDI046,3691.5550090656616
FDW09_CHUKWUDI049,3324.6515981027624
FDW11_CHUKWUDI017,3461.7948247599415
FDW11_CHUKWUDI018,207.47182355937548
FDW11_CHUKWUDI027,4708.641484882683
FDW11_CHUKWUDI049,2263.4421951487893
FDW13_CHUKWUDI017,2912.2159681624034
FDW13_CHUKWUDI018,-517.5765201892937
FDW13_CHUKWUDI019,-1295.4860282487934
FDW13_CHUKWUDI027,4146.72156946233
FDW13_CHUKWUDI035,1273.095695075579
FDW13_CHUKWUDI045,2262.9643548999447
FDW13_CHUKWUDI046,2270.797596406308
FDW13_CHUKWUDI049,1775.24729802995
FDW14_CHUKWUDI018,1832.508553731721
FDW14_CHUKWUDI035,2973.9293409131933
FDW14_CHUKWUDI046,3880.5821868608473
FDW16_CHUKWUDI027,6751.963338178699
FDW19_CHUKWUDI017,5449.799920759979
FDW19_CHUKWUDI027,7858.841755132191
FDW19_CHUKWUDI045,4617.903952626395
FDW20_CHUKWUDI027,8677.304298918578
FDW20_CHUKWUDI035,4377.809701854014
FDW21_CHUKWUDI017,5122.888286132016
FDW21_CHUKWUDI027,7298.922135145287
FDW21_CHUKWUDI035,3641.6725337735843
FDW22_CHUKWUDI018,9828.750620776438
FDW23_CHUKWUDI019,-1523.7575043593533
FDW23_CHUKWUDI035,829.7338228276931
FDW23_CHUKWUDI045,1804.0855922043556
FDW23_CHUKWUDI046,1679.3796910395613
FDW23_CHUKWUDI049,1128.4015458010836
FDW24_CHUKWUDI019,-1250.9472438191297
FDW24_CHUKWUDI027,4127.555048588547
FDW24_CHUKWUDI035,1247.1098225375172
FDW24_CHUKWUDI045,2363.0447447806364
FDW24_CHUKWUDI046,2243.3136511248304
FDW24_CHUKWUDI049,1737.8661258990178
FDW25_CHUKWUDI027,6345.78633936902
FDW25_CHUKWUDI035,2659.135310766753
FDW25_CHUKWUDI046,3609.8387316919398
FDW25_CHUKWUDI049,3264.034561935463
FDW26_CHUKWUDI010,2549.8366254857974
FDW26_CHUKWUDI013,8415.54711307853
FDW26_CHUKWUDI046,9202.673578188405
FDW28_CHUKWUDI010,2317.1836517739575
FDW28_CHUKWUDI013,7427.531346912845
FDW28_CHUKWUDI046,8190.665465012426
FDW31_CHUKWUDI013,7605.213686878211
FDW32_CHUKWUDI018,1723.064378830255
FDW32_CHUKWUDI019,-484.2809591126861
FDW32_CHUKWUDI035,2876.1508991693845
FDW32_CHUKWUDI045,3737.076255066553
FDW32_CHUKWUDI046,3704.7048200075515
FDW33_CHUKWUDI017,5060.77996832435
FDW33_CHUKWUDI035,3531.959083284368
FDW34_CHUKWUDI013,9174.302697466686
FDW34_CHUKWUDI046,10019.862250451115
FDW35_CHUKWUDI017,2686.2918925600825
FDW35_CHUKWUDI018,-622.7722751838155
FDW35_CHUKWUDI019,-1342.7307865202893
FDW35_CHUKWUDI035,1013.6631285765907
FDW35_CHUKWUDI045,2208.046590520651
FDW35_CHUKWUDI049,1474.8639561960008
FDW36_CHUKWUDI019,-213.30545318883378
FDW36_CHUKWUDI027,7688.722972446936
FDW36_CHUKWUDI035,3613.6914917196846
FDW37_CHUKWUDI017,4420.285778712947
FDW37_CHUKWUDI027,6299.3756822788855
FDW37_CHUKWUDI045,3642.2933315766277
FDW38_CHUKWUDI017,3021.1085288823815
FDW38_CHUKWUDI018,-381.34848642302677
FDW38_CHUKWUDI019,-938.744770491845
FDW38_CHUKWUDI027,4290.057796452078
FDW38_CHUKWUDI035,1725.459405927104
FDW38_CHUKWUDI046,2366.0905085364357
FDW43_CHUKWUDI013,8657.790382281295
FDW43_CHUKWUDI046,9453.993565838318
FDW44_CHUKWUDI013,6544.717682390474
FDW46_CHUKWUDI017,3694.9424011788797
FDW46_CHUKWUDI018,567.0880050027044
FDW46_CHUKWUDI019,-866.1094277868979
FDW46_CHUKWUDI035,2021.4495084139053
FDW46_CHUKWUDI045,2950.32841749629
FDW47_CHUKWUDI045,4981.034536813269
FDW48_CHUKWUDI017,4259.758383335196
FDW48_CHUKWUDI018,1383.3324270562734
FDW48_CHUKWUDI019,-599.4083361234516
FDW48_CHUKWUDI027,6081.874114346923
FDW48_CHUKWUDI035,2659.5687156966887
FDW48_CHUKWUDI045,3481.156903424184
FDW48_CHUKWUDI049,3148.349878061912
FDW49_CHUKWUDI013,7040.429750133888
FDW51_CHUKWUDI010,2413.9336875090376
FDW51_CHUKWUDI046,8839.988646451384
FDW55_CHUKWUDI010,3138.576933853794
FDW55_CHUKWUDI013,9533.850501975743
FDW55_CHUKWUDI046,10313.010191288544
FDW56_CHUKWUDI010,2005.534142614575
FDW58_CHUKWUDI035,4005.3528176007094
FDW59_CHUKWUDI017,4431.4308783211745
FDW59_CHUKWUDI019,-550.4651353723602
FDW59_CHUKWUDI035,2687.6342900956515
FDW59_CHUKWUDI045,3630.002589936601
FDW59_CHUKWUDI046,3630.8591919526225
FDW60_CHUKWUDI013,6737.595484364312
FDX01_CHUKWUDI027,8100.130159334396
FDX01_CHUKWUDI035,3977.5674903726904
FDX01_CHUKWUDI045,4762.82962605299
FDX02_CHUKWUDI013,8464.745380207081
FDX02_CHUKWUDI018,9832.483047602465
FDX02_CHUKWUDI046,9447.710382150719
FDX03_CHUKWUDI019,-1206.5226849215105
FDX03_CHUKWUDI027,3888.0950481042964
FDX03_CHUKWUDI045,2340.6080476912903
FDX03_CHUKWUDI049,1787.8264869084815
FDX04_CHUKWUDI017,3102.7065979357576
FDX04_CHUKWUDI018,-373.1392922080122
FDX04_CHUKWUDI019,-1111.4168605899904
FDX04_CHUKWUDI027,4026.7279178360477
FDX04_CHUKWUDI035,1382.888583856984
FDX04_CHUKWUDI045,2477.341188655817
FDX04_CHUKWUDI046,2419.718101383536
FDX04_CHUKWUDI049,1812.8013321879553
FDX07_CHUKWUDI010,2158.4372379895067
FDX09_CHUKWUDI013,6994.546692510485
FDX10_CHUKWUDI017,2365.024575350224
FDX10_CHUKWUDI027,3288.9746378364507
FDX10_CHUKWUDI045,1753.6286186422221
FDX10_CHUKWUDI046,1766.8774210724514
FDX11_CHUKWUDI013,6904.262457885081
FDX12_CHUKWUDI010,2993.0186535384273
FDX12_CHUKWUDI046,10037.13070288219
FDX13_CHUKWUDI013,9277.522176514147
FDX13_CHUKWUDI018,11306.837393958005
FDX13_CHUKWUDI046,10146.823693819693
FDX14_CHUKWUDI017,3846.1756962866057
FDX14_CHUKWUDI019,-832.7387999213533
FDX14_CHUKWUDI046,3219.1300457159523
FDX14_CHUKWUDI049,2922.6056176165584
FDX19_CHUKWUDI013,8824.332574671484
FDX19_CHUKWUDI018,10378.922838662635
FDX19_CHUKWUDI046,9490.788887816248
FDX19_CHUKWUDI049,10016.75543519156
FDX20_CHUKWUDI013,8569.93595323828
FDX20_CHUKWUDI018,9990.755985041847
FDX20_CHUKWUDI046,9253.425410724594
FDX21_CHUKWUDI019,-140.78321396373212
FDX21_CHUKWUDI027,7878.386176257627
FDX21_CHUKWUDI035,3943.8763075827155
FDX21_CHUKWUDI045,4380.343910916243
FDX22_CHUKWUDI046,8734.037789381808
FDX23_CHUKWUDI017,4676.1155637901975
FDX23_CHUKWUDI018,2202.2447924888693
FDX23_CHUKWUDI035,3202.934725139872
FDX24_CHUKWUDI019,-188.97710472275503
FDX24_CHUKWUDI027,6852.889165616129
FDX24_CHUKWUDI035,3095.9826537828194
FDX24_CHUKWUDI045,3965.631976670935
FDX26_CHUKWUDI010,2112.09770645923
FDX26_CHUKWUDI013,6971.959268591832
FDX27_CHUKWUDI018,2165.407401769655
FDX28_CHUKWUDI018,2366.7498068124987
FDX28_CHUKWUDI027,7280.533302355325
FDX28_CHUKWUDI035,3184.51883454388
FDX31_CHUKWUDI010,2931.809847955592
FDX31_CHUKWUDI013,8991.679796227603
FDX31_CHUKWUDI018,10652.409495268832
FDX31_CHUKWUDI046,9744.092057380476
FDX34_CHUKWUDI027,8382.782227586256
FDX34_CHUKWUDI035,4191.67020509101
FDX34_CHUKWUDI045,4806.799661459401
FDX35_CHUKWUDI013,8565.296066700248
FDX35_CHUKWUDI046,9493.093880359782
FDX36_CHUKWUDI013,8495.40842810471
FDX36_CHUKWUDI018,9766.58607995545
FDX36_CHUKWUDI046,9226.884603474056
FDX37_CHUKWUDI017,4808.253358309157
FDX37_CHUKWUDI027,7104.576956830919
FDX37_CHUKWUDI035,3356.369370115339
FDX38_CHUKWUDI018,-480.51711615908425
FDX38_CHUKWUDI019,-1122.2305361172184
FDX38_CHUKWUDI046,2214.7628665956436
FDX39_CHUKWUDI010,2482.1223944285884
FDX39_CHUKWUDI013,8151.673103873618
FDX39_CHUKWUDI046,8855.288264979841
FDX40_CHUKWUDI017,2507.33267011703
FDX40_CHUKWUDI019,-1483.3101175707998
FDX40_CHUKWUDI035,925.1210946091451
FDX40_CHUKWUDI045,1851.252386547043
FDX40_CHUKWUDI046,1766.914180111955
FDX44_CHUKWUDI017,4552.693875192548
FDX44_CHUKWUDI018,1910.6125137445051
FDX44_CHUKWUDI027,6437.120816427632
FDX44_CHUKWUDI035,2923.1501455160324
FDX44_CHUKWUDI049,3552.506005897885
FDX46_CHUKWUDI027,4690.163097601617
FDX46_CHUKWUDI035,1879.4676521164365
FDX46_CHUKWUDI045,2806.3384476483334
FDX46_CHUKWUDI046,2697.476912740618
FDX46_CHUKWUDI049,2327.512897724053
FDX49_CHUKWUDI013,8738.29022411874
FDX50_CHUKWUDI017,5270.739226131816
FDX50_CHUKWUDI027,7615.0652060059365
FDX50_CHUKWUDI035,3695.430266142008
FDX50_CHUKWUDI045,4726.614657985745
FDX51_CHUKWUDI010,2277.8784615481272
FDX51_CHUKWUDI046,8260.87114340323
FDX55_CHUKWUDI046,8993.53395989351
FDX56_CHUKWUDI013,7934.501574259833
FDX56_CHUKWUDI046,8679.487228993443
FDX57_CHUKWUDI017,4947.750869502197
FDX57_CHUKWUDI018,2392.7929947146913
FDX57_CHUKWUDI027,7047.636284006992
FDX58_CHUKWUDI010,2181.100555035402
FDX58_CHUKWUDI013,6960.99987670884
FDX59_CHUKWUDI018,-1379.4508254993707
FDX59_CHUKWUDI027,3078.418349615182
FDX59_CHUKWUDI045,1797.097129713744
FDX59_CHUKWUDI046,1580.2832837263122
FDX60_CHUKWUDI017,4030.7347737906966
FDX60_CHUKWUDI018,1228.2970563169802
FDX60_CHUKWUDI027,5933.120963154826
FDX60_CHUKWUDI045,3424.171810009284
FDX60_CHUKWUDI046,3437.943695093156
FDY01_CHUKWUDI035,3949.164970961865
FDY02_CHUKWUDI010,3165.4336411365075
FDY02_CHUKWUDI018,12063.820958210039
FDY02_CHUKWUDI027,16962.88471704314
FDY02_CHUKWUDI035,10046.62700432574
FDY02_CHUKWUDI045,9857.34928259172
FDY03_CHUKWUDI017,5401.3656394211575
FDY03_CHUKWUDI027,7845.858252102742
FDY03_CHUKWUDI045,4623.158535180963
FDY07_CHUKWUDI017,2703.328933929093
FDY07_CHUKWUDI018,-676.7219542292878
FDY07_CHUKWUDI027,4000.0594421988353
FDY07_CHUKWUDI045,2114.018931339844
FDY07_CHUKWUDI049,1633.8830699601676
FDY08_CHUKWUDI027,9416.10700583097
FDY10_CHUKWUDI027,7926.222004879499
FDY10_CHUKWUDI045,4709.986001841375
FDY11_CHUKWUDI017,3743.54016281222
FDY11_CHUKWUDI018,520.2796732236166
FDY11_CHUKWUDI046,3005.4016579788877
FDY11_CHUKWUDI049,2576.315684896428
FDY12_CHUKWUDI017,2896.3592411789577
FDY12_CHUKWUDI018,-532.0486327017425
FDY12_CHUKWUDI046,2209.765671082423
FDY13_CHUKWUDI017,3964.8324596137973
FDY13_CHUKWUDI018,1037.0832257823786
FDY13_CHUKWUDI019,-756.6384700187482
FDY13_CHUKWUDI035,2485.5183536383556
FDY13_CHUKWUDI045,3367.134981874842
FDY13_CHUKWUDI049,3230.1058809374226
FDY14_CHUKWUDI013,9807.403766621253
FDY14_CHUKWUDI035,9965.290139983059
FDY14_CHUKWUDI046,10677.429427856463
FDY14_CHUKWUDI049,11636.45231163036
FDY16_CHUKWUDI013,7121.479340576916
FDY19_CHUKWUDI045,4767.178544884315
FDY20_CHUKWUDI017,4629.1194840067765
FDY20_CHUKWUDI018,2078.0526865482097
FDY20_CHUKWUDI046,3888.00954655034
FDY21_CHUKWUDI010,2281.337300302228
FDY21_CHUKWUDI013,7450.897922313656
FDY21_CHUKWUDI046,7846.565689467592
FDY24_CHUKWUDI018,-369.1520545713138
FDY24_CHUKWUDI035,1600.5949056533864
FDY24_CHUKWUDI049,1894.973115370376
FDY25_CHUKWUDI013,6813.768998379353
FDY26_CHUKWUDI010,2568.7365738861263
FDY26_CHUKWUDI046,8846.032342345454
FDY27_CHUKWUDI013,6803.360421029152
FDY28_CHUKWUDI013,8019.295517363702
FDY35_CHUKWUDI018,-548.0156769695459
FDY35_CHUKWUDI019,-1187.3807188181672
FDY35_CHUKWUDI027,4168.7874794089
FDY35_CHUKWUDI035,1255.365057813353
FDY35_CHUKWUDI045,2461.9732764732325
FDY35_CHUKWUDI049,1667.076024986105
FDY36_CHUKWUDI017,3961.547491005971
FDY36_CHUKWUDI019,-749.270528363646
FDY36_CHUKWUDI027,5652.707593985833
FDY36_CHUKWUDI045,3186.093026917428
FDY36_CHUKWUDI046,3252.282683756668
FDY36_CHUKWUDI049,2923.597515678266
FDY38_CHUKWUDI013,8759.364302138914
FDY38_CHUKWUDI049,9996.229671932873
FDY39_CHUKWUDI010,2046.0335985334823
FDY40_CHUKWUDI017,2973.5968084887136
FDY40_CHUKWUDI018,-366.5086698712548
FDY40_CHUKWUDI019,-1143.5046189497225
FDY40_CHUKWUDI046,2326.2018851736793
FDY44_CHUKWUDI046,8318.688507376704
FDY45_CHUKWUDI018,11748.5874098161
FDY45_CHUKWUDI049,11013.020455087186
FDY47_CHUKWUDI027,8950.933412430575
FDY48_CHUKWUDI019,-222.11311981012113
FDY48_CHUKWUDI035,3559.8925435219426
FDY48_CHUKWUDI045,4319.171562373871
FDY50_CHUKWUDI017,4303.20256068022
FDY50_CHUKWUDI018,1925.7312763303053
FDY50_CHUKWUDI027,6223.195366416825
FDY50_CHUKWUDI035,2792.7344796461985
FDY50_CHUKWUDI045,3515.5371446011122
FDY50_CHUKWUDI046,3713.104403908248
FDY51_CHUKWUDI018,9585.185270423302
FDY51_CHUKWUDI046,8984.119462791714
FDY52_CHUKWUDI017,3437.4224759950303
FDY52_CHUKWUDI019,-1002.0438602460781
FDY52_CHUKWUDI045,2899.911143198493
FDY52_CHUKWUDI046,2818.940214250586
FDY52_CHUKWUDI049,2260.5346235239413
FDY55_CHUKWUDI013,9594.665760689066
FDY55_CHUKWUDI018,11814.296071365825
FDY55_CHUKWUDI046,10512.608339152532
FDY55_CHUKWUDI049,11082.660130368313
FDY56_CHUKWUDI010,2710.1157968911575
FDY56_CHUKWUDI013,8550.80772922677
FDY56_CHUKWUDI018,10024.42432353564
FDY56_CHUKWUDI046,9363.240675950656
FDY57_CHUKWUDI017,4751.186684732907
FDY57_CHUKWUDI018,2336.7337526803603
FDY57_CHUKWUDI035,3319.7548561581643
FDY57_CHUKWUDI045,3992.222468614229
FDY58_CHUKWUDI018,10040.257941842894
FDY59_CHUKWUDI018,2127.050671058125
FDY59_CHUKWUDI027,6742.211597101414
FDY59_CHUKWUDI035,2999.376688694698
FDY59_CHUKWUDI045,3852.328904296155
FDZ01_CHUKWUDI027,7488.967796717305
FDZ01_CHUKWUDI035,3683.852820460219
FDZ02_CHUKWUDI017,4946.95528063958
FDZ02_CHUKWUDI027,7110.408995283884
FDZ02_CHUKWUDI045,4250.02701018739
FDZ03_CHUKWUDI010,2057.795546582667
FDZ04_CHUKWUDI017,3555.2804552702
FDZ04_CHUKWUDI045,2782.0657015461475
FDZ04_CHUKWUDI046,2754.562622268917
FDZ04_CHUKWUDI049,2336.839136967901
FDZ07_CHUKWUDI018,548.0952985864133
FDZ07_CHUKWUDI019,-937.6929581071017
FDZ07_CHUKWUDI027,4975.015585187357
FDZ07_CHUKWUDI049,2417.448075864115
FDZ08_CHUKWUDI017,4159.963833087473
FDZ08_CHUKWUDI027,6129.069856061018
FDZ08_CHUKWUDI035,2683.5061834885273
FDZ08_CHUKWUDI045,3496.368875258602
FDZ08_CHUKWUDI049,3350.8594945459627
FDZ10_CHUKWUDI027,8722.8085474635
FDZ13_CHUKWUDI017,2905.547930600005
FDZ13_CHUKWUDI018,-467.56441684032325
FDZ13_CHUKWUDI045,2303.506890359684
FDZ13_CHUKWUDI046,2158.724406769732
FDZ14_CHUKWUDI027,8621.556743167457
FDZ15_CHUKWUDI027,8235.696836886578
FDZ15_CHUKWUDI035,4157.5510270417435
FDZ15_CHUKWUDI045,4905.993511053966
FDZ16_CHUKWUDI010,1996.858864115784
FDZ16_CHUKWUDI013,7410.108947020955
FDZ20_CHUKWUDI010,3059.3290807760786
FDZ20_CHUKWUDI013,9576.215057882015
FDZ20_CHUKWUDI046,10335.826645975816
FDZ20_CHUKWUDI049,10966.523535378627
FDZ21_CHUKWUDI017,4924.325319777359
FDZ21_CHUKWUDI018,2540.982173926779
FDZ21_CHUKWUDI027,7022.170024670311
FDZ21_CHUKWUDI035,3463.7813183199614
FDZ22_CHUKWUDI017,4289.408151665586
FDZ22_CHUKWUDI019,-619.374960408546
FDZ22_CHUKWUDI027,6245.4470464809565
FDZ22_CHUKWUDI045,3589.096035458846
FDZ22_CHUKWUDI049,3376.335971980705
FDZ23_CHUKWUDI010,2042.643719474203
FDZ23_CHUKWUDI013,7114.226750888629
FDZ25_CHUKWUDI013,6653.094484778005
FDZ26_CHUKWUDI010,2690.8950285357423
FDZ26_CHUKWUDI013,9075.65862431319
FDZ26_CHUKWUDI018,10751.913366410648
FDZ26_CHUKWUDI046,9706.519399320474
FDZ26_CHUKWUDI049,10312.69341404934
FDZ27_CHUKWUDI017,3087.2849713913165
FDZ27_CHUKWUDI019,-1142.732298591407
FDZ27_CHUKWUDI045,2468.3866075761616
FDZ27_CHUKWUDI049,1850.951125078951
FDZ28_CHUKWUDI045,5270.340702702641
FDZ32_CHUKWUDI019,-53.03063904645387
FDZ32_CHUKWUDI045,4402.202871313901
FDZ34_CHUKWUDI013,7307.383824394317
FDZ34_CHUKWUDI046,7956.563639855944
FDZ35_CHUKWUDI017,5143.826836372027
FDZ35_CHUKWUDI027,7598.300577301416
FDZ35_CHUKWUDI035,3561.405809758464
FDZ35_CHUKWUDI045,4331.792367582442
FDZ36_CHUKWUDI013,7203.286062775762
FDZ37_CHUKWUDI027,6485.353787522297
FDZ37_CHUKWUDI046,3940.6223559463397
FDZ38_CHUKWUDI013,6573.663800455863
FDZ39_CHUKWUDI017,5192.158724090201
FDZ39_CHUKWUDI027,7537.608077859972
FDZ39_CHUKWUDI035,3614.181892059627
FDZ39_CHUKWUDI045,4452.810516701196
FDZ40_CHUKWUDI017,3105.048991620075
FDZ40_CHUKWUDI018,-261.48466807056684
FDZ40_CHUKWUDI027,4480.780759921297
FDZ40_CHUKWUDI045,2467.876176980557
FDZ40_CHUKWUDI049,1999.0256555804517
FDZ43_CHUKWUDI013,9182.778708097641
FDZ43_CHUKWUDI018,11030.280207453878
FDZ43_CHUKWUDI046,9981.124773012474
FDZ44_CHUKWUDI035,4005.718367603142
FDZ45_CHUKWUDI010,2162.0534929068526
FDZ45_CHUKWUDI013,7538.764218547032
FDZ46_CHUKWUDI017,5201.949155850685
FDZ46_CHUKWUDI035,3701.258682827931
FDZ47_CHUKWUDI017,5079.833359744865
FDZ47_CHUKWUDI027,7131.44876129122
FDZ47_CHUKWUDI035,3445.0997135158395
FDZ48_CHUKWUDI017,5274.1353670156095
FDZ48_CHUKWUDI045,4490.558533587027
FDZ49_CHUKWUDI013,8407.516276393435
FDZ49_CHUKWUDI046,8930.183959959075
FDZ51_CHUKWUDI017,4901.677988863434
FDZ51_CHUKWUDI027,7030.862221942865
FDZ52_CHUKWUDI027,7533.170145687996
FDZ52_CHUKWUDI035,3809.420839944505
FDZ58_CHUKWUDI027,8391.498822519789
FDZ58_CHUKWUDI035,4280.208329665358
FDZ60_CHUKWUDI019,-325.9418516154401
FDZ60_CHUKWUDI027,7429.2893108082935
FDZ60_CHUKWUDI035,3506.1570338301826
NCA06_CHUKWUDI017,2260.6512209709035
NCA06_CHUKWUDI018,-1116.2613397556124
NCA06_CHUKWUDI027,3042.6760436248733
NCA06_CHUKWUDI045,1771.8747773703653
NCA06_CHUKWUDI046,1684.188168794848
NCA06_CHUKWUDI049,1032.7116273203865
NCA18_CHUKWUDI045,4685.002926806454
NCA29_CHUKWUDI013,6526.563687802292
NCA30_CHUKWUDI010,1902.4482340154937
NCA30_CHUKWUDI013,7203.272369418759
NCA53_CHUKWUDI017,2965.9906777887372
NCA53_CHUKWUDI018,-442.9807389501948
NCA53_CHUKWUDI019,-1218.1520349710481
NCA53_CHUKWUDI045,2412.264779174002
NCA53_CHUKWUDI046,2238.0316049498506
NCA53_CHUKWUDI049,1842.8111046290724
NCA54_CHUKWUDI010,1911.5782601664541
NCA54_CHUKWUDI013,6903.910703267902
NCB07_CHUKWUDI010,2104.5815640934743
NCB18_CHUKWUDI018,1915.4762395751895
NCB18_CHUKWUDI019,-483.16686653508805
NCB18_CHUKWUDI027,6519.646907506394
NCB18_CHUKWUDI035,2880.7110183656914
NCB18_CHUKWUDI045,4049.3608109346824
NCB18_CHUKWUDI046,3784.042418118799
NCB18_CHUKWUDI049,3571.478174330201
NCB19_CHUKWUDI017,4292.365523197339
NCB19_CHUKWUDI019,-612.7091590262717
NCB19_CHUKWUDI027,6096.58309957711
NCB19_CHUKWUDI035,2984.9977390198037
NCB19_CHUKWUDI046,3571.8443811715115
NCB19_CHUKWUDI049,3306.5380442744354
NCB30_CHUKWUDI010,2207.464045449393
NCB30_CHUKWUDI046,8273.08649674838
NCB31_CHUKWUDI018,12037.471172812046
NCB31_CHUKWUDI027,16715.712860556087
NCB31_CHUKWUDI035,9907.645606549922
NCB31_CHUKWUDI045,9814.543799335836
NCB31_CHUKWUDI046,10551.94478087034
NCB31_CHUKWUDI049,11293.147193717421
NCB42_CHUKWUDI027,8242.793920740369
NCB42_CHUKWUDI035,4127.504159418866
NCB42_CHUKWUDI045,5087.30273177824
NCB43_CHUKWUDI013,7166.011919519282
NCB55_CHUKWUDI018,-218.19457054219674
NCB55_CHUKWUDI045,2449.3750590902055
NCB55_CHUKWUDI046,2494.9257956534857
NCC07_CHUKWUDI027,7394.156904591247
NCC07_CHUKWUDI035,3718.299926923006
NCC07_CHUKWUDI045,4371.4289992977865
NCC19_CHUKWUDI013,7243.935853594565
NCC30_CHUKWUDI013,6754.870695525897
NCC43_CHUKWUDI013,9398.277186631574
NCC43_CHUKWUDI018,11349.874963870388
NCC43_CHUKWUDI046,10235.447617691476
NCC43_CHUKWUDI049,10705.180193786626
NCC54_CHUKWUDI010,2954.476751047652
NCC54_CHUKWUDI013,9014.215943143587
NCC54_CHUKWUDI018,10759.443574422272
NCC54_CHUKWUDI049,10275.160420977976
NCC55_CHUKWUDI018,-1329.7741309808334
